negativeId,year,repository,place,prov,region,lat,lon
26338,1934,Sant'Eldrado,Novalesa,TO,PIEMONTE,,
26340,1934,Santo Stefano,Novalesa,TO,PIEMONTE,,
26341,1934,Santo Stefano,Novalesa,TO,PIEMONTE,,
26342,1934,Santo Stefano,Novalesa,TO,PIEMONTE,,
26343,1934,"SS. Pietro e Paolo, Pianezza",Pianezza,TO,PIEMONTE,,
26344,1934,"SS. Pietro e Paolo, Pianezza",Pianezza,TO,PIEMONTE,,
26345,1934,"SS. Pietro e Paolo, Pianezza",Pianezza,TO,PIEMONTE,,
26346,1934,"SS. Pietro e Paolo, Pianezza",Pianezza,TO,PIEMONTE,,
26347,1934,"SS. Pietro e Paolo, Pianezza",Pianezza,TO,PIEMONTE,,
26348,1934,Chiesa di Santa Maria di Spinairano,"San Carlo Canavese, Ciriè",TO,PIEMONTE,,
26349,1934,Santa Maria di Spinairano,"San Carlo Canavese, Ciriè",TO,PIEMONTE,,
26350,1934,Chiesa di Santa Maria di Spinairano,"San Carlo Canavese, Ciriè",TO,PIEMONTE,,
26351,1934,Chiesa del Cimitero,San Maurizio Canavese,TO,PIEMONTE,,
26352,1934,Chiesa del Cimitero,San Maurizio Canavese,TO,PIEMONTE,,
26353,1934,Chiesa del Cimitero,San Maurizio Canavese,TO,PIEMONTE,,
26354,1934,S. Francesco,Rivarolo Canavese,TO,PIEMONTE,,
26355,1934,"S. Francesco, Rivarolo Canavese",Rivarolo Canavese,TO,PIEMONTE,,
26356,1934,"S. Francesco, Rivarolo Canavese",Rivarolo Canavese,TO,PIEMONTE,,
26357,1934,Castello di Fénis,Fénis,AO,VALLE D'AOSTA,,
26358,1934,Castello di Fénis,Fénis,AO,VALLE D'AOSTA,,
26359,1934,Castello di Fénis,Fénis,AO,VALLE D'AOSTA,,
26360,1934,Castello di Fénis,Fénis,AO,VALLE D'AOSTA,,
26361,1934,"S. Lorenzo, Piverone",Piverone,TO,PIEMONTE,,
26362,1934,"Ospedale Maggiore, Vercelli",Vercelli,VC,PIEMONTE,,
26363,1935,Palazzo reale,Torino,TO,PIEMONTE,,
26364,1935,Palazzo reale,Torino,TO,PIEMONTE,,
26366,1935,Palazzo reale,Torino,TO,PIEMONTE,,
26367,1935,Palazzo Reale,Torino,TO,PIEMONTE,,
26368,1935,Palazzo Reale,Torino,TO,PIEMONTE,,
26369,1935,Palazzo reale,Torino,TO,PIEMONTE,,
26370,1935,Palazzo Reale,Torino,TO,PIEMONTE,,
26371,1935,Palazzo Reale,Torino,TO,PIEMONTE,,
26372,1935,Palazzo Reale,Torino,TO,PIEMONTE,,
26373,1935,Palazzo reale,Torino,TO,PIEMONTE,,
26374,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26375,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26376,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26377,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26378,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26379,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26380,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26381,1935,Pinocateca,Torino,TO,PIEMONTE,,
26382,1935,Pinocateca,Torino,TO,PIEMONTE,,
26383,1935,Pinocateca,Torino,TO,PIEMONTE,,
26384,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26385,1935,Pinocateca,Torino,TO,PIEMONTE,,
26386,1935,Pinocateca,Torino,TO,PIEMONTE,,
26387,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26388,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26389,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26390,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26391,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26392,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26393,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26394,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26395,1935,Galleria sabauda,Torino,TO,PIEMONTE,,
26396,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26397,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26398,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26399,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26400,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26401,1935,Pinocateca,Torino,TO,PIEMONTE,,
26402,1935,Galleria sabauda,Torino,TO,PIEMONTE,,
26403,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26404,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26405,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26406,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26407,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26408,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26409,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26410,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26411,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26412,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26413,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26414,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26415,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26416,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26417,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26418,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26419,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26420,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26421,1935,"Pinacoteca, Turin",Torino,TO,PIEMONTE,,
26422,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26423,1935,Galleria sabauda,Torino,TO,PIEMONTE,,
26424,1935,Galleria sabauda,Torino,TO,PIEMONTE,,
26425,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26426,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26427,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26428,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26429,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26430,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26431,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26432,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26433,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26434,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26435,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26436,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26437,1935,Galleria Sabauda,Torino,TO,PIEMONTE,,
26438,1935,Galleria sabauda,Torino,TO,PIEMONTE,,
26439,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26440,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26441,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26442,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26443,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26444,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26445,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26446,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26447,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26448,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26449,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26450,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26451,1935,Pinacoteca Nazionale di Siena,Torino,TO,PIEMONTE,,
26452,1935,Ventimiglia Cattedrale,Ventimiglia,IM,LIGURIA,,
26453,1935,Santissima Annunziata,Tavole,IM,LIGURIA,,
26454,1935,S. Michele,Villatalla,IM,LIGURIA,,
26455,1935,"SS. Gervasio, Protasio e Sebastiano",Valloria Marittima,IM,LIGURIA,,
26456,1935,"Sant'Antonio, Borgo Vasia",Borgo Vasia,IM,LIGURIA,,
26457,1935,Santuario della Madonna delle Grazie,Montegrazie,IM,LIGURIA,,
26458,1935,Santuario della Madonna delle Grazie,Montegrazie,IM,LIGURIA,,
26459,1935,S. Michele,Diano Borello,IM,LIGURIA,,
26460,1935,"Sant'Antonio, Borgomaro",Borgomaro,IM,LIGURIA,,
26461,1935,"Sta. Maria Maggiore, Castelvecchio di Santa Maria Maggiore","Imperia, Castelvecchio",IM,LIGURIA,,
26462,1935,Chiesa di Santa Maria Maggiore,"Imperia, Castelvecchio",IM,LIGURIA,,
26463,1935,S. Pantaleo,Borghetto d'Arroscia,IM,LIGURIA,,
26464,1935,Chiesa di Baulega,Borghetto d'Arroscia,IM,LIGURIA,,
26465,1935,"S. Marco, Coasco",Villanova d'Albenga,SV,LIGURIA,,
26466,1935,"S. Marco, Coasco",Villanova d'Albenga,SV,LIGURIA,,
26467,1935,"S. Marco, Coasco",Villanova d'Albenga,SV,LIGURIA,,
26468,1935,"S. Marco, Coasco",Villanova d'Albenga,SV,LIGURIA,,
26469,1935,"Sto. Stefano, Bastia d'Albenga",Bastia d'Albenga,SV,LIGURIA,,
26470,1935,"Sto. Stefano, Bastia d'Albenga",Bastia d'Albenga,SV,LIGURIA,,
26471,1935,"Sto. Stefano, Bastia d'Albenga",Bastia d'Albenga,SV,LIGURIA,,
26472,1935,"Sto. Stefano, Bastia d'Albenga",Bastia d'Albenga,SV,LIGURIA,,
26473,1935,"Sto. Stefano, Bastia d'Albenga",Bastia d'Albenga,SV,LIGURIA,,
26474,1935,"S. Nicolò, Bardineto",Bardineto,SV,LIGURIA,,
26475,1935,Chiesa della Nativita,Garlenda,SV,LIGURIA,,
26476,1935,"S. Giovanni Battista, Peagna",Peagna,SV,LIGURIA,,
26477,1935,"S. Giovanni Battista, Peagna",Peagna,SV,LIGURIA,,
26478,1935,"Sto. Stefano, Borgio",Borgio,SV,LIGURIA,,
26479,1935,"Sto. Stefano, Borgio",Borgio,SV,LIGURIA,,
26480,1935,"S. Lorenzino, Orco Feglino",Orco Feglino,SV,LIGURIA,,
26481,1935,S. Bartolommeo,Varazze,SV,LIGURIA,,
26482,1935,Collegiata,Varazze,SV,LIGURIA,,
26483,1935,Collegiata,Varazze,SV,LIGURIA,,
26484,1935,Chiesa di S. Ambrogio,Varazze,SV,LIGURIA,,
26485,1935,Chiesa di S. Ambrogio,Varazze,SV,LIGURIA,,
26486,1935,Sant'Ambrogio,Varazze,SV,LIGURIA,,
26487,1935,Chiesa del Castello Centurione,Varazze,SV,LIGURIA,,
26488,1935,Chiesa del Castello Invrea,Varazze,SV,LIGURIA,,
26489,1935,"Sant'Alberto, Sestri Ponente",Sestri Ponente,GE,LIGURIA,,
26490,1935,"Sant'Alberto, Sestri Ponente",Sestri Ponente,GE,LIGURIA,,
26491,1935,"Sant'Alberto, Sestri Ponente",Sestri Ponente,GE,LIGURIA,,
26492,1935,"Sant'Alberto, Sestri Ponente",Sestri Ponente,GE,LIGURIA,,
26493,1935,"Sant'Alberto, Sestri Ponente",Sestri Ponente,GE,LIGURIA,,
26494,1935,Sant'Alberto,Sestri Ponente,GE,LIGURIA,,
26495,1935,S. Bartolomeo del Fossato,San Pier d'Arena,GE,LIGURIA,,
26496,1935,Sta. Maria della Cella,San Pier d'Arena,GE,LIGURIA,,
26497,1935,Sta. Maria della Cella,San Pier d'Arena,GE,LIGURIA,,
26498,1935,Sta. Maria della Cella,San Pier d'Arena,GE,LIGURIA,,
26499,1935,Sta. Maria della Cella,San Pier d'Arena,GE,LIGURIA,,
26500,1935,Sta. Maria della Cella,San Pier d'Arena,GE,LIGURIA,,
26501,1935,S. Siro al Bisagno,Struppa,GE,LIGURIA,,
26502,1935,Santa Margherita,Avegno,GE,LIGURIA,,
26503,1935,Santa Marghertia,Avegno,GE,LIGURIA,,
26504,1935,Nostra Signora del Ponte,Lavagna,GE,LIGURIA,,
26505,1935,Santuario di Nostra Signora delle Grazie,Chiavari,GE,LIGURIA,,
26506,1935,Santuario di Nostra Signora delle Grazie,Chiavari,GE,LIGURIA,,
26507,1935,Santuario di Nostra Signora delle Grazie,Chiavari,GE,LIGURIA,,
26508,1935,Santuario di Nostra Signora delle Grazie,Chiavari,GE,LIGURIA,,
26509,1935,Santuario di Nostra Signora delle Grazie,Chiavari,GE,LIGURIA,,
26510,1935,S. Martino di Dorusca,Follo,GE,LIGURIA,,
26511,1935,Cattedrale di Santa Maria Assunta,Sarzana,SP,LIGURIA,,
26512,1935,Oratorio della Misercordia,Sarzana,SP,LIGURIA,,
26513,1935,"S. Francesco, Sarzana",Sarzana,SP,LIGURIA,,
26514,1935,"S. Francesco, Sarzana",Sarzana,SP,LIGURIA,,
26515,1935,Chiesa di San Francesco,Villafranca in Lunigiana,MS,TOSCANA,,
26516,1935,Chiesa di San Francesco,Villafranca in Lunigiana,MS,TOSCANA,,
26517,1935,"S. Giovanni, Val di Castello","Pietrasanta, Valdicastello",MS,TOSCANA,,
26518,1935,"S. Giovanni, Val di Castello","Pietrasanta, Valdicastello",MS,TOSCANA,,
26519,1935,"S. Giovanni, Val di Castello","Pietrasanta, Valdicastello",MS,TOSCANA,,
26520,1935,"S. Giovanni, Val di Castello","Pietrasanta, Valdicastello",MS,TOSCANA,,
26521,1935,S. Giovanni,"Pietrasanta, Valdicastello",MS,TOSCANA,,
26522,1935,S. Giovanni,"Pietrasanta, Valdicastello",MS,TOSCANA,,
26523,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26524,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26525,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26526,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26527,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26528,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26529,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26530,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26531,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26532,1935,Convento dei Cappuccini,Voltaggio,AL,PIEMONTE,,
26533,1935,"Sta. Maria Assunta, Grondona",Grondona,AL,PIEMONTE,,
26534,1935,"Sta. Maria Assunta, Grondona",Grondona,AL,PIEMONTE,,
26535,1935,"Chiesa dell'Annunziata, Grondona",Grondona,AL,PIEMONTE,,
26536,1935,"Chiesa dell'Annunziata, Grondona",Grondona,AL,PIEMONTE,,
26537,1935,Duomo,Acqui Terme,AL,PIEMONTE,,
26538,1935,"Duomo, Acqui",Acqui Terme,AL,PIEMONTE,,
26539,1935,"Duomo, Acqui",Acqui Terme,AL,PIEMONTE,,
26540,1935,"Duomo, Acqui",Acqui Terme,AL,PIEMONTE,,
26541,1935,"Duomo, Acqui",Acqui Terme,AL,PIEMONTE,,
26542,1935,Duomo di Acqui,Acqui Terme,AL,PIEMONTE,,
26543,1935,Duomo,Alba,CN,PIEMONTE,,
26544,1935,Cattedrale di S. Lorenzo,Alba,CN,PIEMONTE,,
26545,1935,S. Domenico,Alba,CN,PIEMONTE,,
26546,1935,"S. Domenico, Alba",Alba,CN,PIEMONTE,,
26547,1935,"S. Domenico, Alba",Alba,CN,PIEMONTE,,
26548,1935,S. Ponzio,Monticello d'Alba,CN,PIEMONTE,,
26549,1935,S. Ponzio,Monticello d'Alba,CN,PIEMONTE,,
26550,1935,S. Ponzio,Monticello d'Alba,CN,PIEMONTE,,
26551,1935,"San Francesco, Santa Vittoria d'Alba",Santa Vittoria d'Alba,CN,PIEMONTE,,
26552,1935,"San Francesco, Santa Vittoria d'Alba",Santa Vittoria d'Alba,CN,PIEMONTE,,
26553,1935,"San Francesco, Santa Vittoria d'Alba",Santa Vittoria d'Alba,CN,PIEMONTE,,
26554,1935,"San Francesco, Santa Vittoria d'Alba",Santa Vittoria d'Alba,CN,PIEMONTE,,
26555,1935,"San Francesco, Santa Vittoria d'Alba",Santa Vittoria d'Alba,CN,PIEMONTE,,
26556,1935,"San Francesco, Santa Vittoria d'Alba",Santa Vittoria d'Alba,CN,PIEMONTE,,
26557,1935,Cappella di San Giovanni,Sommariva Perno,CN,PIEMONTE,,
26558,1935,Cappella di San Giovanni,Sommariva Perno,CN,PIEMONTE,,
26559,1935,Cappella delle Sette Vie,Monforte d'Alba,CN,PIEMONTE,,
26560,1935,"Sta. Maria della Neve, Monforte d'Alba",Monforte d'Alba,CN,PIEMONTE,,
26561,1935,"Cattedrale, Mondovi",Mondovì,CN,PIEMONTE,,
26562,1935,"Cattedrale, Mondovi",Mondovì,CN,PIEMONTE,,
26563,1935,Cattedrale di San Donato,Mondovì,CN,PIEMONTE,,
26564,1935,Cappella di S. Magno,Mondovì,CN,PIEMONTE,,
26565,1935,Cappella di S. Magno,Mondovì,CN,PIEMONTE,,
26566,1935,Cappella di S. Magno,Mondovì,CN,PIEMONTE,,
26567,1935,Cappella di S. Magno,Mondovì,CN,PIEMONTE,,
26568,1935,"S. Pietro, Vicoforte",Vicoforte,CN,PIEMONTE,,
26569,1935,"S. Pietro, Vicoforte",Vicoforte,CN,PIEMONTE,,
26570,1935,"S. Bernardo, Castelletto Stura",Castelletto Stura,CN,PIEMONTE,,
26571,1935,"S. Bernardo, Castelletto Stura",Castelletto Stura,CN,PIEMONTE,,
26572,1935,"S. Bernardo, Castelletto Stura",Castelletto Stura,CN,PIEMONTE,,
26573,1935,"Sta. Maria Assunta, Montanera",Montanera,CN,PIEMONTE,,
26574,1935,"Sta. Maria Assunta, Montanera",Montanera,CN,PIEMONTE,,
26575,1935,"Sta. Maria Assunta, Montanera",Montanera,CN,PIEMONTE,,
26576,1935,"Sta. Maria Assunta, Montanera",Montanera,CN,PIEMONTE,,
26577,1935,"Sta. Maria Assunta, Montanera",Montanera,CN,PIEMONTE,,
26578,1935,Chiesa del Gesu,Casale Monferrato,AL,PIEMONTE,,
26579,1935,Museo civico,Casale Monferrato,AL,PIEMONTE,,
26580,1935,Museo Civico,Casale Monferrato,AL,PIEMONTE,,
26581,1935,"Museo Civico, Casale Monferrato",Casale Monferrato,AL,PIEMONTE,,
26582,1935,Museo Civico di Casale Monferrato,Casale Monferrato,AL,PIEMONTE,,
26583,1935,Museo civico,Casale Monferrato,AL,PIEMONTE,,
26584,1935,Museo civico,Casale Monferrato,AL,PIEMONTE,,
26585,1935,S. Domenico,Casale Monferrato,AL,PIEMONTE,,
26586,1935,Chiesa di S. Domenico,Casale Monferrato,AL,PIEMONTE,,
26587,1935,S. Domenico,Casale Monferrato,AL,PIEMONTE,,
26588,1935,Chiesa di S. Domenico,Casale Monferrato,AL,PIEMONTE,,
26589,1935,Duomo,Casale Monferrato,AL,PIEMONTE,,
26590,1935,"Duomo, Casale Monferrato",Casale Monferrato,AL,PIEMONTE,,
26591,1935,Sant'Antonio,Casale Monferrato,AL,PIEMONTE,,
26592,1935,"S. Pietro, Morano sul Po",Morano Po,AL,PIEMONTE,,
26593,1935,S. Domenico,Trino,VC,PIEMONTE,,
26594,1935,"S. Gottardo, Camino",Camino,AL,PIEMONTE,,
26595,1935,"S. Gottardo, Camino",Camino,AL,PIEMONTE,,
26596,1935,"S. Gottardo, Camino",Camino,AL,PIEMONTE,,
26597,1935,"S. Maurizio, Conzano",Conzano,AL,PIEMONTE,,
26598,1935,Chiesa di San Maurizio,Conzano,AL,PIEMONTE,,
26599,1935,Chiesa di San Maurizio,Conzano,AL,PIEMONTE,,
26600,1935,"Sta. Lucia, Conzano",Conzano,AL,PIEMONTE,,
26601,1935,"Sta. Lucia, Conzano",Conzano,AL,PIEMONTE,,
26602,1935,"Sant'Antonio, Rosignano Monferrato",Rosignano Monferrato,AL,PIEMONTE,,
26603,1935,Chiesa della Madonna,Moncalvo,AT,PIEMONTE,,
26604,1935,Santuario,Crea,AL,PIEMONTE,,
26605,1935,Santuario (Museo),Crea,AL,PIEMONTE,,
26606,1935,Cappella di Santa Margherita,Crea,AL,PIEMONTE,,
26607,1935,Cappella di Santa Margherita,Crea,AL,PIEMONTE,,
26608,1935,Santuario (Cappella di Sta. Margherita),Crea,AL,PIEMONTE,,
26609,1935,Cappella di Santa Margherita,Crea,AL,PIEMONTE,,
26610,1935,Cappella di Santa Margherita,Crea,AL,PIEMONTE,,
26611,1935,"Santuario, Crea",Crea,AL,PIEMONTE,,
26612,1935,"Santuario, Crea",Crea,AL,PIEMONTE,,
26613,1935,"Santuario, Crea",Crea,AL,PIEMONTE,,
26614,1935,"Santuario, Crea",Crea,AL,PIEMONTE,,
26615,1935,Castello di Montiglio,Montiglio,AT,PIEMONTE,,
26616,1935,Castello di Montiglio,Montiglio,AT,PIEMONTE,,
26617,1935,Castello di Montiglio,Montiglio,AT,PIEMONTE,,
26618,1935,Castello di Montiglio,Montiglio,AT,PIEMONTE,,
26619,1935,Castello di Montiglio,Montiglio,AT,PIEMONTE,,
26620,1935,Castello di Montiglio,Montiglio,AT,PIEMONTE,,
26621,1935,Castello di Montiglio,Montiglio,AT,PIEMONTE,,
26622,1935,Pieve di San Lorenzo,Montiglio,AT,PIEMONTE,,
26623,1935,Pieve di San Lorenzo,Montiglio,AT,PIEMONTE,,
26624,1935,Abbazia di Nostra Signora di Vezzolano,Albugnano,AT,PIEMONTE,,
26625,1935,Abbazia di Vezzolano,Albugnano,AT,PIEMONTE,,
26626,1935,Abbazia di Vezzolano,Albugnano,AT,PIEMONTE,,
26627,1935,Abbazia di Vezzolano,Albugnano,AT,PIEMONTE,,
26628,1935,Abbazia di Sta. Maria di Vezzolano,Albugnano,AT,PIEMONTE,,
26629,1935,Abbazia di Sta. Maria di Vezzolano,Albugnano,AT,PIEMONTE,,
26630,1935,Abbazia di Sta. Maria di Vezzolano,Albugnano,AT,PIEMONTE,,
26631,1935,Sant'Eldrado,Novalesa,TO,PIEMONTE,,
26632,1935,Abbazia di Sta. Maria di Vezzolano,Albugnano,AT,PIEMONTE,,
26633,1935,Abbazia di Sta. Maria di Vezzolano,Albugnano,AT,PIEMONTE,,
26634,1935,Abbazia di Sta. Maria di Vezzolano,Albugnano,AT,PIEMONTE,,
26635,1935,Cattedrale,Chieri,TO,PIEMONTE,,
26636,1935,"Duomo, Chieri",Chieri,TO,PIEMONTE,,
26637,1935,Duomo di Chieri,Chieri,TO,PIEMONTE,,
26638,1935,"Duomo, Chieri",Chieri,TO,PIEMONTE,,
26639,1935,Sant'Eldrado,Novalesa,TO,PIEMONTE,,
26640,1935,"S. Sebastiano, Pecetto",Pecetto Torinese,TO,PIEMONTE,,
26641,1935,"San Sebastiano, Pecetto",Pecetto Torinese,TO,PIEMONTE,,
26642,1935,"San Sebastiano, Pecetto",Pecetto Torinese,TO,PIEMONTE,,
26643,1935,"San Sebastiano, Pecetto",Pecetto Torinese,TO,PIEMONTE,,
26644,1935,"San Sebastiano, Pecetto",Pecetto Torinese,TO,PIEMONTE,,
26645,1935,"S. Sebastiano, Pecetto",Pecetto Torinese,TO,PIEMONTE,,
26646,1935,"S. Sebastiano, Pecetto",Pecetto Torinese,TO,PIEMONTE,,
26647,1935,S. Sebastiano,Pecetto Torinese,TO,PIEMONTE,,
26648,1935,SS. Giacomo e Donato,Pralormo,TO,PIEMONTE,,
26649,1935,S. Giacomo,Biella,BI,PIEMONTE,,
26650,1935,S. Giacomo,Biella,BI,PIEMONTE,,
26651,1935,Private house in Piazza Principe Amedeo,Biella,BI,PIEMONTE,,
26652,1935,"S. Sebastiano, Biella",Biella,BI,PIEMONTE,,
26653,1935,S. Sebastiano,Biella,BI,PIEMONTE,,
26654,1935,"S. Sebastiano, Biella",Biella,BI,PIEMONTE,,
26655,1935,"S. Sebastiano, Biella",Biella,BI,PIEMONTE,,
26656,1935,"Duomo, Biella",Biella,BI,PIEMONTE,,
26657,1935,"Battistero, Biella",Biella,BI,PIEMONTE,,
26658,1935,"Battistero, Biella",Biella,BI,PIEMONTE,,
26659,1935,"Battistero, Biella",Biella,BI,PIEMONTE,,
26660,1935,Sta. Maria Assunta,Cossato,BI,PIEMONTE,,
26661,1935,"Sta. Maria degli Angeli, Callabiana",Callabiana,BI,PIEMONTE,,
26662,1935,"S. Bartolomeo, Mezzana Mortigliengo",Mezzana Mortigliengo,BI,PIEMONTE,,
26663,1935,Chiesa di San Rocco,Mezzana Mortigliengo,BI,PIEMONTE,,
26664,1935,Chiesa di San Rocco,Mezzana Mortigliengo,BI,PIEMONTE,,
26666,1935,"Trinità, Sostegno",Sostegno,BI,PIEMONTE,,
26667,1935,"Private collection, Sostegno",Sostegno,BI,PIEMONTE,,
26668,1935,Sta. Maria Assunta,Crevacuore,BI,PIEMONTE,,
26669,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26670,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26671,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26672,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26673,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26674,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26675,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26676,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26677,1935,"S. Gregorio, Crevacuore",Crevacuore,BI,PIEMONTE,,
26678,1935,"SS. Pietro e Paolo, Borgosesia",Borgosesia,VC,PIEMONTE,,
26679,1935,"SS. Pietro e Paolo, Borgosesia",Borgosesia,VC,PIEMONTE,,
26680,1935,"Private collection, Borgosesia",Borgosesia,VC,PIEMONTE,,
26681,1935,"Palazzo Pretorio, Novara",Novara,NO,PIEMONTE,,
26682,1935,"Palazzo Pretorio, Novara",Novara,NO,PIEMONTE,,
26683,1935,"Museo Civico, Novara",Novara,NO,PIEMONTE,,
26685,1935,"Museo Civico, Novara",Novara,NO,PIEMONTE,,
26686,1935,,Novara,NO,PIEMONTE,,
26687,1935,Museo di Novara,Novara,NO,PIEMONTE,,
26688,1935,Museo di Novara,Novara,NO,PIEMONTE,,
26689,1935,"Museo Civico, Novara",Novara,NO,PIEMONTE,,
26690,1935,,Novara,NO,PIEMONTE,,
26691,1935,"Museo Civico, Novara",Novara,NO,PIEMONTE,,
26692,1935,Museo di Novara,Novara,NO,PIEMONTE,,
26693,1935,Museo di Novara,Novara,NO,PIEMONTE,,
26694,1935,Priorato di Sant'Orso,Aosta,AO,VALLE D'AOSTA,,
26695,1935,Priorato di Sant'Orso,Aosta,AO,VALLE D'AOSTA,,
26696,1935,Priorato di Sant'Orso,Aosta,AO,VALLE D'AOSTA,,
26697,1935,Priorato di Sant'Orso,Aosta,AO,VALLE D'AOSTA,,
26698,1935,Collegiata di Sant'Orso,Aosta,AO,VALLE D'AOSTA,,
