negativeId,year,repository,place,prov,region,lat,lon
6310,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6311,1925.0,Palazzo pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6312,1925.0,Palazzo Pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6313,1925.0,"Palazzo Pubblico, Sala della Pace",Siena,SI,TOSCANA,43.167206,11.467561
6314,1925.0,"Palazzo Pubblico, Sala della Pace",Siena,SI,TOSCANA,43.167206,11.467561
6315,1925.0,"Palazzo Pubblico, Sala della Pace",Siena,SI,TOSCANA,43.167206,11.467561
6316,1925.0,Palazzo Pubblico,Siena,SI,TOSCANA,43.167206,11.467561
6317,1925.0,Opera del Duomo,Siena,SI,TOSCANA,43.167206,11.467561
6318,1925.0,Opera del Duomo,Siena,SI,TOSCANA,43.167206,11.467561
6319,1925.0,S. Giovanni,Siena,SI,TOSCANA,43.167206,11.467561
6320,1925.0,S. Giovanni,Siena,SI,TOSCANA,43.167206,11.467561
6324,1925.0,S. Pietro alle Scala,Siena,SI,TOSCANA,43.167206,11.467561
6326,1925.0,S. Girolamo,Siena,SI,TOSCANA,43.167206,11.467561
6327,1925.0,S. Girolamo,Siena,SI,TOSCANA,43.167206,11.467561
6328,1925.0,S. Girolamo,Siena,SI,TOSCANA,43.167206,11.467561
6329,1925.0,S. Pietro Ovile,Siena,SI,TOSCANA,43.167206,11.467561
6330,1925.0,S. Pietro Ovile,Siena,SI,TOSCANA,43.167206,11.467561
6331,1925.0,S. Donato,Siena,SI,TOSCANA,43.167206,11.467561
6332,1925.0,Chiesa di Sant'Andrea,Montécchio di Sopra,PI,TOSCANA,45.5137346,10.9663637
6333,1925.0,S. Donato,Ginestreto (SI),SI,TOSCANA,43.2735683,11.3129438
6334,1925.0,S. Bartolommeo a Monistero,Siena,SI,TOSCANA,43.167206,11.467561
6335,1925.0,Sto. Stefano,Cerreto Selva,SI,TOSCANA,43.2807635,11.2698759
6336,1925.0,S. Giovanni Battista,Rosia,SI,TOSCANA,64.6863136,97.7453061
6337,1925.0,S. Giovanni Battista,Rosia,SI,TOSCANA,64.6863136,97.7453061
6339,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6340,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6341,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6342,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6343,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6344,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6345,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6346,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6347,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6348,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6349,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6350,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6351,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6352,1925.0,Pievi de San Galgano,Montesiepi (Chiusdino),SI,TOSCANA,43.1524476,11.1554423
6353,1925.0,"Sant'Agostino, Monticiano",Monticiano,SI,TOSCANA,43.1396699,11.1801262
6354,1925.0,Sant'Agostino,Monticiano,SI,TOSCANA,43.1396699,11.1801262
6355,1925.0,Sant'Agostino,Monticiano,SI,TOSCANA,43.1396699,11.1801262
6359,1925.0,Chiesa di S. Agostino,Monticiano,SI,TOSCANA,43.1396699,11.1801262
6360,1925.0,Chiesa di S. Agostino,Monticiano,SI,TOSCANA,43.1396699,11.1801262
6361,1925.0,Sant'Agostino,Monticiano,SI,TOSCANA,43.1396699,11.1801262
6362,1925.0,Palazzo Municipale,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6363,1925.0,Museo Civico e Diocesano d'Arte Sacra,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6365,1925.0,Palazzo Municipale,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6366,1925.0,Pinacoteca,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6367,1925.0,Palazzo Municipale,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6369,1925.0,Museo Diocesano,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6371,1925.0,Palazzo Municipale,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6372,1925.0,Osservanza,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6373,1925.0,Museo Diocesano,Montalcino,SI,TOSCANA,43.0575578,11.4902818
6374,1925.0,Museo Civico e Diocesano d'Arte Sacra,Montalcino,SI,TOSCANA,43.0575578,11.4902818
